din_instante,val_cargaenergiahomwmed
2019-03-24,236532.49999995
2019-03-25,258939.70599995
2019-03-26,266130.37599996
2019-03-27,258277.143
2019-03-28,257864.01199995
2019-03-29,259991.44607794
2019-03-30,250690.06646695
2019-03-31,228554.83568495
2019-04-01,256723.41399996
2019-04-02,265706.23499997
2019-04-03,270614.59799997
2019-04-04,270979.38999995
2019-04-05,272777.76399997
2019-04-06,254527.55699997
2019-04-07,235398.55699993
2019-04-08,263128.82399997
2019-04-09,272888.46299994
2019-04-10,278072.41299993
2019-04-11,275693.36099994
2019-04-12,268776.25999995
2019-04-13,254682.08499995
2019-04-14,235401.35799997
2019-04-15,268416.51199996
2019-04-16,275235.91799995
2019-04-17,276613.51299998
2019-04-18,269151.70699995
2019-04-19,237935.52299993
2019-04-20,247275.08899994
2019-04-21,234125.69099991999
2019-04-22,267303.08499997
2019-04-23,268176.91799996
2019-04-24,269153.74499994
2019-04-25,267557.51099993
2019-04-26,266651.75999997
2019-04-27,253144.1299999
2019-04-28,240606.89799996
2019-04-29,274633.36499995
2019-04-30,276579.63199997
2019-05-01,242541.56699992
2019-05-02,266936.48399994
2019-05-03,269561.78599992
2019-05-04,252945.20799995
2019-05-05,234359.87999995
2019-05-06,264695.32799996
2019-05-07,268510.79199995997
2019-05-08,275374.19299999
2019-05-09,279765.44699993
2019-05-10,268223.89899996
2019-05-11,253097.01999996
2019-05-12,234413.08599993
2019-05-13,264460.50499997
2019-05-14,269888.38199995
2019-05-15,270894.44099995
2019-05-16,272443.62999994
2019-05-17,268001.07299995
2019-05-18,249060.51199996
2019-05-19,232731.24299993
2019-05-20,260928.09899996
2019-05-21,263981.9699999
2019-05-22,266132.75999997
2019-05-23,267571.31199997
2019-05-24,269611.74899995
2019-05-25,253249.21399995
2019-05-26,234942.81499992
2019-05-27,258763.08799995
2019-05-28,260167.22799992
2019-05-29,261317.77399993
2019-05-30,260920.97699994
2019-05-31,259055.96399989
2019-06-01,245395.55699994
2019-06-02,227386.74799996
2019-06-03,253254.17099995
2019-06-04,257043.35599993
2019-06-05,255389.19099995
2019-06-06,254428.65199996
2019-06-07,252459.41099994
2019-06-08,239752.71399994
2019-06-09,222969.74399993
2019-06-10,247193.02499989
2019-06-11,248317.40699992
2019-06-12,249009.56099992
2019-06-13,245140.09699994
2019-06-14,240122.15299995
2019-06-15,231030.74499991
2019-06-16,216071.93899993
2019-06-17,240659.31199991
2019-06-18,242135.26999993
2019-06-19,243085.3399999
2019-06-20,230368.11299989998
2019-06-21,238490.10899992
2019-06-22,229981.20799992
2019-06-23,212071.80999995
2019-06-24,216217.06199991
2019-06-25,237485.38999987
2019-06-26,241323.32399996
2019-06-27,243399.50299991
2019-06-28,241719.2229999
2019-06-29,230037.2059999
2019-06-30,212518.83299988
2019-07-01,235163.00599991
2019-07-02,239892.80899992
2019-07-03,249463.39399997
2019-07-04,251957.32999995
2019-07-05,254611.95099996
2019-07-06,244053.43599996
2019-07-07,225652.93599994
2019-07-08,239624.57199989
2019-07-09,241522.39299992
2019-07-10,241053.60699995
2019-07-11,240778.34599991998
2019-07-12,241674.38399991998
2019-07-13,229878.08699993
2019-07-14,211939.06699994
2019-07-15,237882.79399992
2019-07-16,241496.0099999
2019-07-17,245302.09899998
2019-07-18,242807.31699991
2019-07-19,240448.33299986
2019-07-20,223546.57699991
2019-07-21,205816.54299991002
2019-07-22,228717.66999994998
2019-07-23,233849.70999991
2019-07-24,236512.20399988
2019-07-25,237262.06399993
2019-07-26,236175.24799989
2019-07-27,226497.92099990998
2019-07-28,209466.39999985
2019-07-29,234234.23299994
2019-07-30,238580.54599990998
2019-07-31,240860.64899991
2019-08-01,242791.02899989
2019-08-02,241147.32699991
2019-08-03,230955.14399990998
2019-08-04,214817.02099991
2019-08-05,234783.3959999
2019-08-06,234662.23799992
2019-08-07,237379.18899993
2019-08-08,238715.65699988
2019-08-09,238851.31099989
2019-08-10,228429.56799989
2019-08-11,212347.86699992
2019-08-12,238569.34999991
2019-08-13,242249.12899993
2019-08-14,242207.89599991
2019-08-15,238803.1419999
2019-08-16,239613.67399992
2019-08-17,228019.04299991
2019-08-18,212010.54899994
2019-08-19,239889.35899988998
2019-08-20,244344.45799992
2019-08-21,241930.45699994
2019-08-22,243489.65999992
2019-08-23,242359.02699994
2019-08-24,229334.66699985
2019-08-25,209401.38999992
2019-08-26,237508.90099987
2019-08-27,240514.71299991
2019-08-28,240225.7939999
2019-08-29,237584.53099989
2019-08-30,239406.56299987
2019-08-31,229756.57299991
2019-09-01,214179.90099987
2019-09-02,241811.14099992
2019-09-03,246178.83499991999
2019-09-04,244166.82499993
2019-09-05,248652.10799991
2019-09-06,245597.29599989
2019-09-07,220015.50599993
2019-09-08,211392.47999991
2019-09-09,239994.83799988
2019-09-10,246662.68799989
2019-09-11,248458.19199992
2019-09-12,251028.86799996
2019-09-13,252225.89899992
2019-09-14,238343.09199992
2019-09-15,222121.45399996
2019-09-16,243764.05099992
2019-09-17,248339.53599992
2019-09-18,252003.75599994
2019-09-19,253960.82499993
2019-09-20,253533.06299996
2019-09-21,240796.30899991
2019-09-22,223681.7929999
2019-09-23,250312.92699993
2019-09-24,252192.70399992
2019-09-25,251917.77599991
2019-09-26,253782.68899994
2019-09-27,256324.65599992
2019-09-28,245828.1169999
2019-09-29,227371.91099995
2019-09-30,252361.7429999
2019-10-01,256561.51399989
2019-10-02,255135.46799991
2019-10-03,254122.42999992002
2019-10-04,256310.30799994
2019-10-05,243084.09999989
2019-10-06,224585.19999992
2019-10-07,254608.97099993
2019-10-08,258741.09999995
2019-10-09,260581.74099992
2019-10-10,262226.33899993
2019-10-11,260829.48599994
2019-10-12,235456.82099988998
2019-10-13,223326.25599992
2019-10-14,254222.41799996
2019-10-15,260973.26199994
2019-10-16,264498.96199992
2019-10-17,264727.25699996
2019-10-18,262716.62799991
2019-10-19,252191.16199995
2019-10-20,238129.46399995
2019-10-21,264659.54699997
2019-10-22,271359.60499998
2019-10-23,271386.12099994
2019-10-24,268970.67799992
2019-10-25,267811.82799993
2019-10-26,254826.69499991
2019-10-27,237249.23599991
2019-10-28,262496.10399992997
2019-10-29,271292.65999994
2019-10-30,272738.03499996
2019-10-31,272478.36199995
2019-11-01,268128.87299992
2019-11-02,241360.83499994
2019-11-03,235158.32999991
2019-11-04,266107.75099994
2019-11-05,271980.39899994
2019-11-06,274426.31299993
2019-11-07,277069.29499991
2019-11-08,278451.22199993
2019-11-09,263884.98599993
2019-11-10,245887.19699988
2019-11-11,278124.29199992
2019-11-12,280779.90699993
2019-11-13,279638.74899994
2019-11-14,276675.97599994
2019-11-15,256432.21499988
2019-11-16,255431.28499995
2019-11-17,240053.77999995
2019-11-18,270259.10499993
2019-11-19,270938.64099993
2019-11-20,270903.85599995
2019-11-21,271434.19699994
2019-11-22,272373.80399993
2019-11-23,264987.5399999
2019-11-24,249317.82199997
2019-11-25,273970.26999998
2019-11-26,271380.75899995
2019-11-27,268587.93199994
2019-11-28,273068.32699996
2019-11-29,274746.26099995
2019-11-30,260040.05499997002
2019-12-01,244575.33199991
2019-12-02,281604.48599997
2019-12-03,285486.89599992
2019-12-04,278103.07199995
2019-12-05,278731.49599995
2019-12-06,286798.10699999
2019-12-07,274347.81799998
2019-12-08,251762.50399994
2019-12-09,272371.06799996
2019-12-10,278393.36799992
2019-12-11,281063.76499997
2019-12-12,280191.6259999
2019-12-13,276691.55199993
2019-12-14,263761.3729999
2019-12-15,242494.92199986
2019-12-16,268807.67499992
2019-12-17,274752.15199995
2019-12-18,277132.92149993
2019-12-19,276749.55099996
2019-12-20,273785.56449996
2019-12-21,266066.70199992
2019-12-22,248255.94599995
2019-12-23,269274.31499998
2019-12-24,259647.91999995
2019-12-25,238005.17199991998
2019-12-26,265882.18699994
2019-12-27,269157.47999998
2019-12-28,261045.33349996
2019-12-29,248517.89399992
2019-12-30,260589.16449993
2019-12-31,246014.37799996
2020-01-01,218849.26599992
2020-01-02,249634.76999993
2020-01-03,260175.86999998998
2020-01-04,251484.51399993
2020-01-05,234607.99399996
2020-01-06,261491.67599994
2020-01-07,270851.78899997
2020-01-08,271980.57599995
2020-01-09,270208.69599995
2020-01-10,267707.36699996
2020-01-11,253767.94099995
2020-01-12,238569.70799993
2020-01-13,273935.45199993
2020-01-14,279537.06499995
2020-01-15,272303.66499992
2020-01-16,275624.21499995
2020-01-17,272552.98699994
2020-01-18,259789.38299994
2020-01-19,244942.06799989002
2020-01-20,276944.10499997
2020-01-21,284192.94799999
2020-01-22,276922.50999997
2020-01-23,269241.42299992
2020-01-24,264595.44999997
2020-01-25,258427.73999991
2020-01-26,242985.90899992
2020-01-27,268676.29599996
2020-01-28,264805.04699997
2020-01-29,271436.39099993
2020-01-30,270529.31199994
2020-01-31,271931.67199997
2020-02-01,261657.62999992998
2020-02-02,244690.02999995
2020-02-03,273289.42099997
2020-02-04,274137.51999997
2020-02-05,268496.69399999
2020-02-06,271062.15399996
2020-02-07,270347.03199995
2020-02-08,258111.97099995
2020-02-09,242510.31299995
2020-02-10,273189.15699996
2020-02-11,276779.54299994
2020-02-12,277946.96799995
2020-02-13,277932.15699996
2020-02-14,272346.37599994
2020-02-15,261302.85699991
2020-02-16,242092.56799994
2020-02-17,272078.59999995
2020-02-18,274130.15099993
2020-02-19,267854.08799993
2020-02-20,260002.01699992
2020-02-21,264195.86799995
2020-02-22,254985.71199996
2020-02-23,238630.93499993
2020-02-24,234931.61499988
2020-02-25,237393.72699989998
2020-02-26,258550.66999994
2020-02-27,286837.32299996
2020-02-28,289536.36599995
2020-02-29,267991.43399998
2020-03-01,248259.14799996
2020-03-02,277715.23399996
2020-03-03,285024.03499997
2020-03-04,284106.13399997
2020-03-05,285192.39599996
2020-03-06,278158.02699998
2020-03-07,261056.79399993
2020-03-08,239793.57199994999
2020-03-09,271588.28299997
2020-03-10,279144.75399998
2020-03-11,280616.40299998
2020-03-12,271019.58799996
2020-03-13,261465.71799992
2020-03-14,244991.58099987
2020-03-15,231097.87799991
2020-03-16,259566.78199996
2020-03-17,264817.96699996
2020-03-18,269778.63499996
2020-03-19,263669.06199997
2020-03-20,262198.05099996
2020-03-21,245873.56199994
2020-03-22,237187.38199998
2020-03-23,247530.32699996
2020-03-24,240461.23499996
2020-03-25,234836.95199997
2020-03-26,230110.59699988
2020-03-27,229654.48299994
2020-03-28,225351.29299994
2020-03-29,218401.62999994
2020-03-30,227279.49399993
2020-03-31,228292.79499992
2020-04-01,232800.97099986
2020-04-02,234535.22199995
2020-04-03,237782.17499993
2020-04-04,237816.66299996
2020-04-05,230903.74899994
2020-04-06,240277.26699991
2020-04-07,242479.17699991
2020-04-08,246746.84899997
2020-04-09,244045.42299996
2020-04-10,223637.85699992
2020-04-11,229734.43999992
2020-04-12,223471.49999994
2020-04-13,236434.81999994
2020-04-14,239819.50999996
2020-04-15,239366.19899992
2020-04-16,233918.40399993
2020-04-17,233708.29799992
2020-04-18,230416.4529999
2020-04-19,215518.03499992
2020-04-20,223909.31799991
2020-04-21,218070.52099993
2020-04-22,227793.71699995
2020-04-23,228769.2899999
2020-04-24,226669.91899995
2020-04-25,217428.20399988
2020-04-26,207224.76799998
2020-04-27,221637.20299995
2020-04-28,225144.39499989
2020-04-29,226586.06999992
2020-04-30,229621.89999993
2020-05-01,216705.13099991
2020-05-02,220457.82399992002
2020-05-03,215088.03199992
2020-05-04,230114.89199996
2020-05-05,232962.09799989001
2020-05-06,236453.47299993
2020-05-07,240027.5969999
2020-05-08,239785.97799994
2020-05-09,227256.83999993
2020-05-10,209365.61799992
2020-05-11,226732.60999993
2020-05-12,232011.3159999
2020-05-13,232718.42899989
2020-05-14,233263.02099991
2020-05-15,231306.06199996
2020-05-16,223888.00999993
2020-05-17,213100.21699997
2020-05-18,229113.46999994
2020-05-19,233636.23399993
2020-05-20,231444.46199991
2020-05-21,230847.28699991
2020-05-22,229925.67999989
2020-05-23,223936.43899993
2020-05-24,211358.80999989
2020-05-25,229269.22199996
2020-05-26,237873.56899996
2020-05-27,239696.84199992
2020-05-28,235384.05499993
2020-05-29,225852.54899989
2020-05-30,218980.02799993
2020-05-31,207430.36399997
2020-06-01,225901.16199993
2020-06-02,233645.43899991
2020-06-03,234809.56199996
2020-06-04,236104.65199991
2020-06-05,229228.15799992
2020-06-06,223010.9409999
2020-06-07,210515.27799993
2020-06-08,228276.52099991
2020-06-09,231816.20199993
2020-06-10,233475.98799993
2020-06-11,226340.42699989
2020-06-12,230395.11399992
2020-06-13,225497.20199992
2020-06-14,210591.83599994
2020-06-15,226437.45799992
2020-06-16,230061.55399991001
2020-06-17,229044.0809999
2020-06-18,227545.64899991
2020-06-19,229418.98899995
2020-06-20,224305.3689999
2020-06-21,208543.43599996
2020-06-22,226977.00899986998
2020-06-23,231340.55499993
2020-06-24,222919.06999987
2020-06-25,230934.2989999
2020-06-26,231647.73499993
2020-06-27,224183.62999991
2020-06-28,210306.04899994
2020-06-29,229203.29799993
2020-06-30,235327.64699993
2020-07-01,234035.98899996
2020-07-02,234895.14699992
2020-07-03,236054.14099993
2020-07-04,227575.86699992
2020-07-05,213255.8539999
2020-07-06,228934.63699995
2020-07-07,232281.29899994
2020-07-08,235243.8269999
2020-07-09,235135.11999993
2020-07-10,235401.4909999
2020-07-11,225493.12799994
2020-07-12,210434.74399992
2020-07-13,230737.15699991
2020-07-14,235944.38499994
2020-07-15,238991.45599993
2020-07-16,236873.3909999
2020-07-17,232839.20399991
2020-07-18,224456.64499995
2020-07-19,209901.70099989
2020-07-20,230250.96799994
2020-07-21,232932.5679999
2020-07-22,232581.73699992
2020-07-23,235317.52299992
2020-07-24,235544.6929999
2020-07-25,227762.03499995
2020-07-26,212779.90899992
2020-07-27,229856.79499992
2020-07-28,236741.60299991
2020-07-29,237507.97199992
2020-07-30,241654.63799995
2020-07-31,240309.9219999
2020-08-01,229427.47499991
2020-08-02,215200.91499992
2020-08-03,234396.48499993
2020-08-04,237232.59999993
2020-08-05,236361.7149999
2020-08-06,236692.5859999
2020-08-07,237950.37799987
2020-08-08,230122.40599992
2020-08-09,214656.20899994
2020-08-10,236524.55799993
2020-08-11,240749.38999987
2020-08-12,241490.61699994
2020-08-13,241132.56899986
2020-08-14,241181.7879999
2020-08-15,229093.93599987
2020-08-16,215764.44299991
2020-08-17,240423.48699992
2020-08-18,244178.07399987
2020-08-19,244321.3649999
2020-08-20,246078.28199989
2020-08-21,247813.95299993
2020-08-22,233980.81299993
2020-08-23,215502.15099992
2020-08-24,235880.83199992
2020-08-25,239761.76799993002
2020-08-26,240637.19799992
2020-08-27,239579.07899991
2020-08-28,243482.32399988
2020-08-29,237723.19099995
2020-08-30,223424.62499992
2020-08-31,247332.37399988
2020-09-01,241766.65299988
2020-09-02,240808.86799992
2020-09-03,239845.98099994
2020-09-04,243527.74499988
2020-09-05,229962.39299992
2020-09-06,211790.18599989
2020-09-07,218686.68299991
2020-09-08,241429.43999989
2020-09-09,248062.90499992
2020-09-10,248957.58399992
2020-09-11,247255.86999991
2020-09-12,236420.57499988
2020-09-13,216006.43799991
2020-09-14,242049.74099992
2020-09-15,246772.27699991
2020-09-16,246224.37999993
2020-09-17,248246.32999996
2020-09-18,251865.41899991
2020-09-19,242065.31399993
2020-09-20,226949.25999996
2020-09-21,251515.90099994
2020-09-22,257282.11399995
2020-09-23,260770.52499992
2020-09-24,259990.68799994
2020-09-25,253512.08299991
2020-09-26,241451.22499989
2020-09-27,228221.68599987
2020-09-28,254397.84899992
2020-09-29,260057.55499994
2020-09-30,259299.60899991
2020-10-01,264120.2979999
2020-10-02,264092.07399993
2020-10-03,253167.47599993
2020-10-04,236064.47399992
2020-10-05,261887.27899996
2020-10-06,269082.91599994
2020-10-07,273281.59699991
2020-10-08,276343.96299996
2020-10-09,279489.76799996
2020-10-10,269447.89699994
2020-10-11,244989.23699995
2020-10-12,245733.7069999
2020-10-13,263992.43499992
2020-10-14,267186.13699986
2020-10-15,273771.97099999
2020-10-16,277372.91899996
2020-10-17,263669.18899993
2020-10-18,242848.04999991998
2020-10-19,264625.42399994
2020-10-20,271190.1139999
2020-10-21,273745.73199993
2020-10-22,272512.4459999
2020-10-23,274035.25299996
2020-10-24,265573.34699993
2020-10-25,246163.47199991
2020-10-26,272543.22999995
2020-10-27,273615.26599991
2020-10-28,274096.29999997
2020-10-29,272902.89199995
2020-10-30,270748.08099988
2020-10-31,261828.90599991
2020-11-01,239867.89199992002
2020-11-02,237462.10399994
2020-11-03,256200.67799991
2020-11-04,257060.33599993
2020-11-05,260884.00199994
2020-11-06,262656.31799992
2020-11-07,247864.52399988
2020-11-08,231217.95899987
2020-11-09,258865.60899995
2020-11-10,263283.84099993
2020-11-11,265162.53299991
2020-11-12,268017.67999993
2020-11-13,272941.95399994
2020-11-14,262165.56999992
2020-11-15,237420.77299993
2020-11-16,271528.19399992
2020-11-17,280094.30099985
2020-11-18,281451.34799994
2020-11-19,279545.66999994003
2020-11-20,274461.43499993
2020-11-21,259133.4889999
2020-11-22,233819.81599996
2020-11-23,260476.50499995
2020-11-24,263589.45799992
2020-11-25,262211.16999996
2020-11-26,267586.47099991
2020-11-27,267893.98899991
2020-11-28,253801.55299988
2020-11-29,235563.85999991
2020-11-30,266650.97799991
2020-12-01,274352.25899998
2020-12-02,276941.48099994
2020-12-03,283457.56999994
2020-12-04,283915.68799992
2020-12-05,268722.13099992997
2020-12-06,246066.65499992
2020-12-07,273462.76099989
2020-12-08,272110.31399995
2020-12-09,279068.95599996
2020-12-10,280346.75799997
2020-12-11,278259.88599996
2020-12-12,260577.35599996
2020-12-13,243885.50799989
2020-12-14,274376.4509999
2020-12-15,281824.2079999
2020-12-16,283854.21799994
2020-12-17,283446.46899995
2020-12-18,283125.02299991
2020-12-19,272297.59399988997
2020-12-20,254964.24299995
2020-12-21,276440.10899995
2020-12-22,278694.13599994
2020-12-23,276467.79199997
2020-12-24,259360.49499995
2020-12-25,229756.09699989
2020-12-26,243112.93699994
2020-12-27,233256.57499989
2020-12-28,258185.14899992
2020-12-29,267535.02299992
2020-12-30,272528.86999993
2020-12-31,256757.71599992
2021-01-01,235890.86199993
2021-01-02,250398.04499993
2021-01-03,246358.5009999
2021-01-04,272192.91499992
2021-01-05,276005.23999994
2021-01-06,279593.34799996
2021-01-07,282969.84999995
2021-01-08,284657.48699994
2021-01-09,271696.41099996
2021-01-10,255119.57199995
2021-01-11,279352.23499995
2021-01-12,281174.47099997
2021-01-13,275716.25899996
2021-01-14,269186.88699991
2021-01-15,271873.01199995
2021-01-16,258843.41599989
2021-01-17,245042.01899994
2021-01-18,270829.99899992
2021-01-19,272516.74899991
2021-01-20,269072.76999996
2021-01-21,267140.90599996
2021-01-22,269985.94599994
2021-01-23,257907.04499989998
2021-01-24,242906.52999993
2021-01-25,269404.47299994
2021-01-26,276298.10399992
2021-01-27,273893.13899996
2021-01-28,273981.86799995
2021-01-29,273508.62299994
2021-01-30,262821.97299989
2021-01-31,245381.88999988
2021-02-01,269104.82599996
2021-02-02,275634.69099991
2021-02-03,279588.73499994003
2021-02-04,282548.48499996
2021-02-05,282996.79599995
2021-02-06,275006.57599994
2021-02-07,259112.17599989
2021-02-08,283566.74999999
2021-02-09,281433.92899995
2021-02-10,276227.50099995
2021-02-11,275978.20799992
2021-02-12,273974.63299994
2021-02-13,261731.07399995
2021-02-14,242748.02499996
2021-02-15,264419.75399995
2021-02-16,270706.58899997
2021-02-17,271832.35099996
2021-02-18,274500.403
2021-02-19,273721.19099992
2021-02-20,261487.20899998
2021-02-21,242300.64499997
2021-02-22,269215.87799992
2021-02-23,279615.99099997
2021-02-24,281120.59199995
2021-02-25,277157.38199997
2021-02-26,269045.86699993
2021-02-27,250308.98599997
2021-02-28,233531.4729999
2021-03-01,251034.02599992
2021-03-02,264118.37399992
2021-03-03,271105.07399994
2021-03-04,274679.03199994
2021-03-05,279000.71699998
2021-03-06,268939.01299995
2021-03-07,258350.15399997
2021-03-08,289722.40999999
2021-03-09,289641.90299999
2021-03-10,293050.19399995
2021-03-11,292940.45099998
2021-03-12,290723.92499995
2021-03-13,274041.11899994
2021-03-14,259351.97199994
2021-03-15,285795.70199998
2021-03-16,292036.78799995
2021-03-17,288425.33699998
2021-03-18,287687.39499998
2021-03-19,280174.37899991
2021-03-20,267170.12999994
2021-03-21,249872.97499994
2021-03-22,280784.93799996
2021-03-23,282404.47599996
2021-03-24,277070.13899994
2021-03-25,272313.30599992
2021-03-26,270872.77999993
2021-03-27,264063.97999995
2021-03-28,251355.99299995002
2021-03-29,278767.02199999
2021-03-30,285802.63199997
2021-03-31,284454.60699997
2021-04-01,279193.25099996
2021-04-02,252712.57699995
2021-04-03,255690.30499995
2021-04-04,247649.40099995
2021-04-05,271785.05399993
2021-04-06,277494.60199993
2021-04-07,279975.0309999
2021-04-08,278751.44499988
2021-04-09,278771.54999992
2021-04-10,263702.38699992
2021-04-11,246529.42099986
2021-04-12,266336.92299993
2021-04-13,276436.35899996
2021-04-14,279344.25199992
2021-04-15,272715.95799995
2021-04-16,266233.9979999
2021-04-17,259900.87799991
2021-04-18,243328.95199991998
2021-04-19,273803.74999996
2021-04-20,277926.23099996
2021-04-21,267932.06299995
2021-04-22,284898.88099997
2021-04-23,277671.25699992
2021-04-24,259617.22199992999
2021-04-25,246209.86599994
2021-04-26,270681.98399992
2021-04-27,277922.91099993
2021-04-28,272907.32099997
2021-04-29,268914.96499994
2021-04-30,262832.75799992
2021-05-01,233472.68999989
2021-05-02,230306.27699995
2021-05-03,256741.60299994
2021-05-04,263458.56099996
2021-05-05,265329.06899994
2021-05-06,266689.68899994
2021-05-07,270537.29399993
2021-05-08,257694.98199993
2021-05-09,238126.88799989
2021-05-10,260832.78099991
2021-05-11,264099.34799993003
2021-05-12,264665.90399994
2021-05-13,262310.27299995
2021-05-14,257239.91599994
2021-05-15,248360.58199992
2021-05-16,233989.15899992
2021-05-17,258851.08599993
2021-05-18,267895.37999997
2021-05-19,267511.79499996
2021-05-20,269986.2109999
2021-05-21,268151.74599994
2021-05-22,256595.43799992
2021-05-23,241310.56099995002
2021-05-24,264677.24199993
2021-05-25,270649.42299997003
2021-05-26,271793.50099991
2021-05-27,267722.93399996
2021-05-28,267513.45199992
2021-05-29,258797.95499993
2021-05-30,240689.26399993
2021-05-31,265348.34699992
2021-06-01,273850.11199995
2021-06-02,272165.24499993
2021-06-03,259874.90799992
2021-06-04,268904.21099991
2021-06-05,256267.09299991
2021-06-06,241707.26699993
2021-06-07,264510.32799993997
2021-06-08,269888.42399992
2021-06-09,272927.07399992
2021-06-10,273579.49599992
2021-06-11,270224.52599993
2021-06-12,262630.09799992
2021-06-13,246063.59099995
2021-06-14,267426.19399993
2021-06-15,270475.83599994
2021-06-16,271291.26999999
2021-06-17,275522.65799993
2021-06-18,272072.60799991
2021-06-19,257311.66199989
2021-06-20,241539.75699992
2021-06-21,266627.03399995
2021-06-22,273424.60599994
2021-06-23,270771.2669999
2021-06-24,256760.59499989
2021-06-25,262475.96099995
2021-06-26,254104.39499997
2021-06-27,235733.34799992
2021-06-28,257940.81299995
2021-06-29,263139.63499993
2021-06-30,267196.57499995
2021-07-01,268821.71399993
2021-07-02,261542.55399992
2021-07-03,251085.05499988
2021-07-04,231728.35199991
2021-07-05,257321.52699993
2021-07-06,266712.79599996
2021-07-07,267919.79199994
2021-07-08,266639.10299989
2021-07-09,265861.62999997
2021-07-10,258453.11099988
2021-07-11,241302.37499991
2021-07-12,264783.89599993
2021-07-13,268861.95899992
2021-07-14,271838.32999992
2021-07-15,272826.98899993
2021-07-16,273053.11599987
2021-07-17,261799.59199994
2021-07-18,244781.5879999
2021-07-19,269597.56199993
2021-07-20,271719.74599993
2021-07-21,269911.92599994
2021-07-22,271387.41799995
2021-07-23,269804.20299994
2021-07-24,261083.00599991
2021-07-25,243728.62199992
2021-07-26,267448.41799994
2021-07-27,274768.4959999
2021-07-28,279239.17499995
2021-07-29,283250.41799993
2021-07-30,284475.28699989
2021-07-31,270623.15699993
2021-08-01,246525.66699996
2021-08-02,265661.62899991
2021-08-03,274073.06899993
2021-08-04,275463.0069999
2021-08-05,272962.29899987
2021-08-06,272947.49099993
2021-08-07,260883.68599995
2021-08-08,240882.32399992002
2021-08-09,266329.07099991
2021-08-10,273371.84799995
2021-08-11,274321.26399993
2021-08-12,275189.90099992
2021-08-13,275087.58799987
2021-08-14,267394.51099993
2021-08-15,251471.1359999
2021-08-16,273005.66499991
2021-08-17,277111.70299995
2021-08-18,276182.1569999
2021-08-19,278826.3059999
2021-08-20,279987.44699994
2021-08-21,265675.33799992
2021-08-22,251339.44199988
2021-08-23,275051.2409999
2021-08-24,281338.94899995
2021-08-25,278320.85399989
2021-08-26,281618.35899989
2021-08-27,282451.99799995
2021-08-28,272174.75199991
2021-08-29,257041.76599995
2021-08-30,280896.53399986
2021-08-31,285832.87099994003
2021-09-01,282987.49299992
2021-09-02,281182.99899989
2021-09-03,284014.0699999
2021-09-04,275088.36099987
2021-09-05,257599.6999999
2021-09-06,281068.25999992
2021-09-07,272147.40599995
2021-09-08,292868.1539999
2021-09-09,293204.03799991
2021-09-10,294377.36099994
2021-09-11,284639.6539999
2021-09-12,264824.38599991
2021-09-13,292761.79099992
2021-09-14,297198.6099999
2021-09-15,296347.11099986
2021-09-16,299211.73999991
2021-09-17,294326.74499989
2021-09-18,276824.08699993
2021-09-19,260431.54399995
2021-09-20,289024.6169999
