din_instante,val_cargaenergiahomwmed
2019-03-11,973785.2889998601
2019-03-12,999723.96599991
2019-03-13,1019580.68299991
2019-03-14,1026972.92099992
2019-03-15,1018336.1629999
2019-03-16,919048.55399988
2019-03-17,831308.22699986
2019-03-18,1001601.34299987
2019-03-19,1036731.70199989
2019-03-20,1009940.10499992
2019-03-21,939597.78399989
2019-03-22,909570.79299983
2019-03-23,847817.36699992
2019-03-24,795769.9359999
2019-03-25,958116.5859999
2019-03-26,991287.75099993
2019-03-27,985789.46099992
2019-03-28,963831.26499993
2019-03-29,935971.8659999
2019-03-30,853720.89799987
2019-03-31,787294.10099989
2019-04-01,936708.68599994
2019-04-02,959708.81399989
2019-04-03,977041.17299995
2019-04-04,994421.3699999
2019-04-05,1019816.73199989
2019-04-06,925850.25699992
2019-04-07,832082.00799991
2019-04-08,958992.73499992
2019-04-09,936698.67199987
2019-04-10,920072.79599986
2019-04-11,918858.03499986
2019-04-12,935607.8659999099
2019-04-13,872673.45899991
2019-04-14,790108.84399995
2019-04-15,930415.9339999
2019-04-16,949418.3479999
2019-04-17,942607.48499988
2019-04-18,921081.27699992
2019-04-19,768482.9419999
2019-04-20,790108.5119999599
2019-04-21,754395.2199999
2019-04-22,921213.69799982
2019-04-23,935508.40099988
2019-04-24,951140.38999992
2019-04-25,961374.36799986
2019-04-26,961372.25199988
2019-04-27,884876.12499992
2019-04-28,797613.99199991
2019-04-29,913804.78799988
2019-04-30,917328.11599988
2019-05-01,798206.51299991
2019-05-02,908566.38499987
2019-05-03,929149.52299996
2019-05-04,846638.65599996
2019-05-05,780885.33899992
2019-05-06,932180.3439999099
2019-05-07,941067.75899987
2019-05-08,906506.0619999
2019-05-09,893643.04499993
2019-05-10,907164.3719998801
2019-05-11,848799.74699995
2019-05-12,769457.52199995
2019-05-13,915966.06199991
2019-05-14,927187.44499992
2019-05-15,885248.50899993
2019-05-16,866339.06099997
2019-05-17,848872.4829999399
2019-05-18,772142.6999998899
2019-05-19,699938.2199999
2019-05-20,833259.52699991
2019-05-21,867811.76899994
2019-05-22,878185.4739999
2019-05-23,882867.12999993
2019-05-24,878248.7459999
2019-05-25,785994.1029999
2019-05-26,705420.07499987
2019-05-27,841139.48699991
2019-05-28,880043.02099994
2019-05-29,891459.11299992
2019-05-30,904787.15099987
2019-05-31,908007.16099991
2019-06-01,831617.78199987
2019-06-02,739166.24799997
2019-06-03,862240.57799995
2019-06-04,859347.39899992
2019-06-05,830823.08699986
2019-06-06,830325.61899993
2019-06-07,835879.35499994
2019-06-08,771807.54699992
2019-06-09,689280.74099987
2019-06-10,823387.54799993
2019-06-11,857024.96699996
2019-06-12,864318.77999995
2019-06-13,873466.86299991
2019-06-14,881879.82999996
2019-06-15,814690.64399992
2019-06-16,725361.86699992
2019-06-17,845909.09899991
2019-06-18,862634.38499994
2019-06-19,869511.8559999301
2019-06-20,779989.78899993
2019-06-21,814842.42799993
2019-06-22,763186.2689999
2019-06-23,696380.23399991
2019-06-24,831903.5829999
2019-06-25,873310.88599992
2019-06-26,890088.8769999
2019-06-27,894242.6569999
2019-06-28,888641.5829999
2019-06-29,814293.58299991
2019-06-30,727829.23999995
2019-07-01,857769.88499993
2019-07-02,882960.76899991
2019-07-03,889372.67599988
2019-07-04,881254.0769998999
2019-07-05,867434.0359999
2019-07-06,756922.41199986
2019-07-07,653636.37899993
2019-07-08,746559.04499989
2019-07-09,755363.37599994
2019-07-10,804507.89199993
2019-07-11,816500.93399991
2019-07-12,822158.6049999
2019-07-13,758119.1469999
2019-07-14,692360.6439999
2019-07-15,819725.36399995
2019-07-16,836012.0149999
2019-07-17,823545.97799996
2019-07-18,824982.62899991
2019-07-19,828548.31099993
2019-07-20,758840.7789999
2019-07-21,682915.71999986
2019-07-22,813206.75699987
2019-07-23,844558.6139999
2019-07-24,850936.5399999
2019-07-25,851283.6469999
2019-07-26,848055.94199988
2019-07-27,776066.6599999
2019-07-28,698030.46599989
2019-07-29,825376.25599994
2019-07-30,853413.02199986
2019-07-31,855379.9079998999
2019-08-01,860014.4859999
2019-08-02,870236.94099996
2019-08-03,767586.33099992
2019-08-04,676370.73199993
2019-08-05,794538.86299986
2019-08-06,824780.33799991
2019-08-07,834781.90399988
2019-08-08,854186.51799996
2019-08-09,868191.36499988
2019-08-10,805546.15299987
2019-08-11,726125.48499993
2019-08-12,869201.82499987
2019-08-13,881871.90999988
2019-08-14,845750.82699993
2019-08-15,827002.2019999
2019-08-16,832793.01299986
2019-08-17,768883.8629999401
2019-08-18,711118.0059999
2019-08-19,844680.7089999199
2019-08-20,858263.2809998901
2019-08-21,857085.05799991
2019-08-22,854840.1429999201
2019-08-23,851223.7299998701
2019-08-24,772326.23399988
2019-08-25,695806.00499994
2019-08-26,822013.4009998901
2019-08-27,850061.00199984
2019-08-28,850505.63999988
2019-08-29,859159.98299991
2019-08-30,873525.83799992
2019-08-31,821933.38699993
2019-09-01,738459.90599987
2019-09-02,870973.40999989
2019-09-03,898713.59199991
2019-09-04,893662.2219998899
2019-09-05,877206.20399991
2019-09-06,861110.23199992
2019-09-07,757716.72699988
2019-09-08,739755.9219999401
2019-09-09,907531.09299993
2019-09-10,954876.66299991
2019-09-11,976517.6399999
2019-09-12,994910.70299986
2019-09-13,955221.35399987
2019-09-14,861764.3719999
2019-09-15,789376.63399989
2019-09-16,956516.27599989
2019-09-17,996180.14699989
2019-09-18,1004521.81899992
2019-09-19,989284.10399989
2019-09-20,987180.82499994
2019-09-21,877087.13999988
2019-09-22,766585.21599991
2019-09-23,866015.04899993
2019-09-24,885813.29299995
2019-09-25,889689.07499995
2019-09-26,885095.07999991
2019-09-27,874666.74399989
2019-09-28,795038.66599987
2019-09-29,716722.16199993
2019-09-30,855608.43499992
2019-10-01,917444.84899991
2019-10-02,940455.61199986
2019-10-03,946512.23799985
2019-10-04,937560.6599999
2019-10-05,871722.77399995
2019-10-06,774146.11299991
2019-10-07,893978.11399988
2019-10-08,900800.70699989
2019-10-09,894984.62899988
2019-10-10,902284.8809998999
2019-10-11,917969.34599992
2019-10-12,808963.09199988
2019-10-13,798166.9039999
2019-10-14,959678.83299989
2019-10-15,961169.40499989
2019-10-16,963359.12299989
2019-10-17,982415.8569999
2019-10-18,988559.86099987
2019-10-19,892759.57299992
2019-10-20,769232.87499994
2019-10-21,877406.17299989
2019-10-22,897193.15699988
2019-10-23,904577.91199991
2019-10-24,920504.29099992
2019-10-25,949177.5239999599
2019-10-26,873206.91799992
2019-10-27,801718.35799992
2019-10-28,956404.96999991
2019-10-29,998381.82299989
2019-10-30,1011048.30299988
2019-10-31,999396.35099993
2019-11-01,972262.08899995
2019-11-02,834252.20699989
2019-11-03,809223.99399991
2019-11-04,1000151.46399988
2019-11-05,1025285.9089999
2019-11-06,976116.94099989
2019-11-07,949392.2459999301
2019-11-08,946598.83899988
2019-11-09,873281.14699993
2019-11-10,798404.80599993
2019-11-11,933887.28899992
2019-11-12,932275.85999992
2019-11-13,939981.30699994
2019-11-14,931367.4589999
2019-11-15,806398.47699992
2019-11-16,781752.31199995
2019-11-17,731920.7649999
2019-11-18,866148.25899991
2019-11-19,901086.13299989
2019-11-20,863054.0349999
2019-11-21,916489.04699993
2019-11-22,937449.30299992
2019-11-23,868315.47299989
2019-11-24,737323.32499992
2019-11-25,861222.94299988
2019-11-26,917312.22499991
2019-11-27,942636.22799989
2019-11-28,918370.76599987
2019-11-29,891283.26199987
2019-11-30,841142.96399985
2019-12-01,780034.72499995
2019-12-02,888752.66999993
2019-12-03,888268.41699988
2019-12-04,920566.0579998901
2019-12-05,952079.10999995
2019-12-06,920393.12399994
2019-12-07,837090.47899993
2019-12-08,757707.31699992
2019-12-09,914787.32099986
2019-12-10,928203.09999992
2019-12-11,925331.81699993
2019-12-12,933434.49399991
2019-12-13,950732.74899988
2019-12-14,869574.36499988
2019-12-15,812197.3059998701
2019-12-16,983395.5789999301
2019-12-17,1000451.77999995
2019-12-18,969841.00899993
2019-12-19,941823.1119999
2019-12-20,933320.42999987
2019-12-21,878297.19399989
2019-12-22,823896.7979999
2019-12-23,870774.97899994
2019-12-24,805698.72899992
2019-12-25,718336.27799992
2019-12-26,875213.31499989
2019-12-27,912189.38699991
2019-12-28,880473.67699992
2019-12-29,827558.8579999
2019-12-30,893432.29799989
2019-12-31,850271.01499988
2020-01-01,796682.99149986
2020-01-02,920595.39999989
2020-01-03,905395.26699987
2020-01-04,845164.41699993
2020-01-05,789638.87899995
2020-01-06,928456.26099994
2020-01-07,991427.3699999
2020-01-08,1001347.8449999699
2020-01-09,1006039.82899991
2020-01-10,1024861.18799989
2020-01-11,960173.43699987
2020-01-12,876115.08699992
2020-01-13,990552.37599988
2020-01-14,999296.74299994
2020-01-15,1032610.74499993
2020-01-16,1082530.13799994
2020-01-17,1017204.39699991
2020-01-18,889684.33799991
2020-01-19,815326.2859998599
2020-01-20,948256.55499989
2020-01-21,976683.14299993
2020-01-22,972290.40899992
2020-01-23,950367.19199989
2020-01-24,932706.84899993
2020-01-25,856185.36899993
2020-01-26,796887.99399994
2020-01-27,974100.71099988
2020-01-28,1024585.10299989
2020-01-29,1039646.20499993
2020-01-30,1053071.19199989
2020-01-31,1047826.53999989
2020-02-01,960493.43799989
2020-02-02,863647.76799991
2020-02-03,998042.69399989
2020-02-04,1005933.96399984
2020-02-05,1007499.24899988
2020-02-06,991057.12999992
2020-02-07,985349.04099989
2020-02-08,914181.94699991
2020-02-09,844752.57299994
2020-02-10,975499.5829998701
2020-02-11,952264.41499994
2020-02-12,940170.27699994
2020-02-13,948105.64299993
2020-02-14,976743.18399991
2020-02-15,931580.83199992
2020-02-16,868223.70899988
2020-02-17,1029515.50899989
2020-02-18,1068862.88899997
2020-02-19,1070595.88199991
2020-02-20,1070158.05599996
2020-02-21,1030301.9899999
2020-02-22,884254.31199992
2020-02-23,767226.37699991
2020-02-24,840548.80199987
2020-02-25,866336.43599993
2020-02-26,964000.30799987
2020-02-27,956998.22699985
2020-02-28,927941.3629999
2020-02-29,855509.3389999201
2020-03-01,768549.64799995
2020-03-02,895107.97999989
2020-03-03,921444.6759999
2020-03-04,938362.88999988
2020-03-05,951074.31399993
2020-03-06,945097.2299999
2020-03-07,868246.51399997
2020-03-08,794614.28899995
2020-03-09,958207.1259999
2020-03-10,999837.94199994
2020-03-11,1003473.68799987
2020-03-12,1014246.17099995
2020-03-13,1029924.92699994
2020-03-14,953203.21599992
2020-03-15,873431.5569999099
2020-03-16,1022857.03899993
2020-03-17,1034214.98499992
2020-03-18,1031469.40599987
2020-03-19,1022613.64899993
2020-03-20,990728.48699993
2020-03-21,866412.5549999
2020-03-22,772244.91899991
2020-03-23,864762.35099992
2020-03-24,854625.90799989
2020-03-25,847922.20599993
2020-03-26,848474.9839999101
2020-03-27,849931.10799993
2020-03-28,819067.00599994
2020-03-29,770444.97899994
2020-03-30,856297.81899989
2020-03-31,871521.26199991
2020-04-01,864008.60899986
2020-04-02,878467.90399994
2020-04-03,875303.98899988
2020-04-04,786947.47999992
2020-04-05,737943.99499996
2020-04-06,847632.91799996
2020-04-07,846031.18299989
2020-04-08,812440.65299986
2020-04-09,784983.22999992
2020-04-10,692899.9009999
2020-04-11,707464.63799995
2020-04-12,675009.65499991
2020-04-13,780890.69999996
2020-04-14,794155.25099991
2020-04-15,807199.52799988
2020-04-16,784026.57299991
2020-04-17,776610.77399993
2020-04-18,717185.0589999
2020-04-19,666457.11299989
2020-04-20,739560.58099989
2020-04-21,727560.03999989
2020-04-22,787815.8429999
2020-04-23,791386.7829998999
2020-04-24,800443.0329998999
2020-04-25,743824.91699996
2020-04-26,690800.99599995
2020-04-27,786055.6409998899
2020-04-28,801223.39799993
2020-04-29,810811.88099987
2020-04-30,810349.6439998699
2020-05-01,733700.86299992
2020-05-02,725486.74899993
2020-05-03,671317.92899995
2020-05-04,769396.83299991
2020-05-05,802276.53199996
2020-05-06,815726.5409998801
2020-05-07,781429.88499989
2020-05-08,761245.43799988
2020-05-09,710497.6339999
2020-05-10,647185.35099988
2020-05-11,762873.21399988
2020-05-12,792182.49899993
2020-05-13,808093.02599992
2020-05-14,812016.65499989
2020-05-15,792366.3859999
2020-05-16,720525.41299992
2020-05-17,657527.3169999
2020-05-18,762205.9889999
2020-05-19,786456.81899988
2020-05-20,797621.50799992
2020-05-21,802310.00899991
2020-05-22,809182.7849999
2020-05-23,771615.72299988
2020-05-24,691612.84599986
2020-05-25,727196.69699989
2020-05-26,747053.66399984
2020-05-27,744918.53999987
2020-05-28,752216.24099992
2020-05-29,755735.36899987
2020-05-30,708190.16299993
2020-05-31,650727.0099999399
2020-06-01,756250.9749999
2020-06-02,786285.28799992
2020-06-03,800220.64099993
2020-06-04,816121.02799993
2020-06-05,812293.48699992
2020-06-06,753947.65499992
2020-06-07,687602.1469999
2020-06-08,800770.58599989
2020-06-09,825304.15299995
2020-06-10,834487.70699989
2020-06-11,784710.63699996
2020-06-12,805965.8239999299
2020-06-13,758470.6859999
2020-06-14,687130.4989999
2020-06-15,775976.93999987
2020-06-16,791783.7539999
2020-06-17,793579.96899998
2020-06-18,790300.66499989
2020-06-19,799099.23499991
2020-06-20,758495.78199992
2020-06-21,697910.65699989
2020-06-22,810580.45899989
2020-06-23,817248.53499993
2020-06-24,819157.17099986
2020-06-25,831069.98599991
2020-06-26,835396.01999992
2020-06-27,776615.28999987
2020-06-28,695408.47299993
2020-06-29,792389.78199984
2020-06-30,809090.50399991
2020-07-01,815796.48399991
2020-07-02,807852.3629999
2020-07-03,798689.41399991
2020-07-04,742062.66799992
2020-07-05,684838.72399989
2020-07-06,807034.52099991
2020-07-07,833563.4629999
2020-07-08,837464.71399994
2020-07-09,835508.7639999
2020-07-10,815856.32499991
2020-07-11,765674.1539999
2020-07-12,709822.8099998999
2020-07-13,832778.05599989
2020-07-14,850981.1919999
2020-07-15,836841.33399988
2020-07-16,825966.28699989
2020-07-17,831415.39399993
2020-07-18,776360.20699989
2020-07-19,699574.23299988
2020-07-20,811693.39099992
2020-07-21,842421.20599992
2020-07-22,848061.40899991
2020-07-23,850362.10099993
2020-07-24,850627.93599989
2020-07-25,793109.06799991
2020-07-26,708926.87699993
2020-07-27,829462.6719999
2020-07-28,864647.70799995
2020-07-29,861623.75099988
2020-07-30,839416.90099991
2020-07-31,829242.11199992
2020-08-01,770132.39499987
2020-08-02,695197.71999989
2020-08-03,808533.23599985
2020-08-04,834212.96299993
2020-08-05,840584.7449999
2020-08-06,843609.70799992
2020-08-07,850820.4649999
2020-08-08,792075.3539999101
2020-08-09,710429.95499994
2020-08-10,837841.03399992
2020-08-11,876114.33999993
2020-08-12,888822.59599991
2020-08-13,897728.43799994
2020-08-14,907480.03199988
2020-08-15,840029.07699991
2020-08-16,755709.40499986
2020-08-17,873859.47999993
2020-08-18,908205.9419999
2020-08-19,919298.4149999
2020-08-20,899451.1709999
2020-08-21,850641.7629999
2020-08-22,773007.59999989
2020-08-23,691983.77199993
2020-08-24,814690.2639999
2020-08-25,838651.75299991
2020-08-26,848058.9859999
2020-08-27,864740.06999994
2020-08-28,880802.5579999
2020-08-29,829133.23399994
2020-08-30,769157.6179999
2020-08-31,893009.69399993
2020-09-01,907937.58699991
2020-09-02,913165.22399989
2020-09-03,918142.39699988
2020-09-04,933156.25099989
2020-09-05,862780.64999992
2020-09-06,779474.80199985
2020-09-07,814747.10299993
2020-09-08,930125.29399993
2020-09-09,954772.1999999001
2020-09-10,978246.16099992
2020-09-11,980418.18499994
2020-09-12,918227.6069999
2020-09-13,833477.19099994
2020-09-14,959916.0109999101
2020-09-15,950023.6809998599
2020-09-16,959299.44599992
2020-09-17,977820.0349999
2020-09-18,975725.8889998801
2020-09-19,913849.3069999
2020-09-20,806325.8899999401
2020-09-21,899862.89799992
2020-09-22,894574.25599991
2020-09-23,883855.01899992
2020-09-24,898791.38199996
2020-09-25,929000.7229999
2020-09-26,890620.69099988
2020-09-27,839393.81799989
2020-09-28,993483.7589998799
2020-09-29,1012395.54299989
2020-09-30,1037940.74299991
2020-10-01,1059313.76099989
2020-10-02,1079415.2969999
2020-10-03,988207.23999986
2020-10-04,861297.4549999
2020-10-05,1003622.56899991
2020-10-06,1059974.49599989
2020-10-07,1078084.86399989
2020-10-08,1051163.31599989
2020-10-09,1014301.97899986
2020-10-10,902818.34899992
2020-10-11,774059.68099985
2020-10-12,796945.53599985
2020-10-13,959881.6249999
2020-10-14,1008500.75099991
2020-10-15,965063.81899993
2020-10-16,930663.7489998799
2020-10-17,851342.02299994
2020-10-18,775538.50999996
2020-10-19,900672.67299989
2020-10-20,943389.7069999
2020-10-21,952497.89799989
2020-10-22,946397.16999991
2020-10-23,937185.6309998999
2020-10-24,871559.51999989
2020-10-25,776834.5649999
2020-10-26,893488.00399996
2020-10-27,938775.90999988
2020-10-28,975820.41399991
2020-10-29,984079.52599991
2020-10-30,932459.82699996
2020-10-31,807948.23199989
2020-11-01,707632.40299988
2020-11-02,723930.64099991
2020-11-03,851540.25299989
2020-11-04,878388.7589999
2020-11-05,894695.48999989
2020-11-06,911025.67499993
2020-11-07,862451.89399996
2020-11-08,800332.7989999
2020-11-09,948205.72499989
2020-11-10,951976.9599999
2020-11-11,968967.0999999
2020-11-12,966881.51799985
2020-11-13,962224.6149999
2020-11-14,891735.63199992
2020-11-15,813917.00099988
2020-11-16,969345.00399993
2020-11-17,977726.86199992
2020-11-18,939765.07799994
2020-11-19,913377.62399992
2020-11-20,863326.52099987
2020-11-21,827353.76299985
2020-11-22,773778.3399999
2020-11-23,917599.76299989
2020-11-24,957369.70599991
2020-11-25,980227.4099999199
2020-11-26,1000917.98599987
2020-11-27,1016331.41299987
2020-11-28,954014.40099986
2020-11-29,876770.63699986
2020-11-30,1027507.91399989
2020-12-01,1037504.97199996
2020-12-02,1029434.82599988
2020-12-03,1038692.78999995
2020-12-04,1045643.84399991
2020-12-05,954225.94799989
2020-12-06,820847.11699986
2020-12-07,937257.37199988
2020-12-08,959454.40299985
2020-12-09,969110.30899982
2020-12-10,952712.86699996
2020-12-11,956998.86499989
2020-12-12,904692.11599992
2020-12-13,833377.15999993
2020-12-14,983310.06199991
2020-12-15,1021976.36699993
2020-12-16,1034856.1179999
2020-12-17,1031772.84599992
2020-12-18,1035800.22999999
2020-12-19,969652.56399991
2020-12-20,902662.15199988
2020-12-21,1025115.45899991
2020-12-22,991744.0989999
2020-12-23,935037.6919999
2020-12-24,842556.7239999
2020-12-25,725786.32599992
2020-12-26,789892.05699989
2020-12-27,785102.74399989
2020-12-28,891502.85199991
2020-12-29,926800.28999986
2020-12-30,938046.1439999
2020-12-31,882080.68599988
2021-01-01,778079.03899992
2021-01-02,812376.49799987
2021-01-03,784189.43599989
2021-01-04,916627.17199991
2021-01-05,982955.59299993
2021-01-06,1025030.81899993
2021-01-07,1024975.43099994
2021-01-08,1024438.3969999
2021-01-09,962921.3049999
2021-01-10,884883.52099993
2021-01-11,1022979.1009999
2021-01-12,1044337.82799993
2021-01-13,1039242.83799991
2021-01-14,1018546.40599991
2021-01-15,1001052.42299993
2021-01-16,930372.53499986
2021-01-17,864880.6479999
2021-01-18,1014544.1169999801
2021-01-19,1032849.72599992
2021-01-20,1031227.99499992
2021-01-21,1045166.64799994
2021-01-22,1042271.8579999
2021-01-23,966616.01399989
2021-01-24,890358.77399991
2021-01-25,1015052.04099988
2021-01-26,1055141.03499989
2021-01-27,1077005.87599988
2021-01-28,1085843.91099994
2021-01-29,1090755.60999989
2021-01-30,1018457.13099996
2021-01-31,941754.10099992
2021-02-01,1075885.79899996
2021-02-02,1091444.50299986
2021-02-03,1095639.24599992
2021-02-04,1115780.67999994
2021-02-05,1068284.83199991
2021-02-06,923184.6129999
2021-02-07,817447.96999993
2021-02-08,937289.8719999
2021-02-09,964111.74499989
2021-02-10,981227.6429999
2021-02-11,991883.3549999
2021-02-12,978313.12699997
2021-02-13,903775.73899993
2021-02-14,831666.84599993
2021-02-15,940632.6659999
2021-02-16,965313.80499989
2021-02-17,1000485.0029999
2021-02-18,1011120.48699995
2021-02-19,1021746.70899993
2021-02-20,952598.10499989
2021-02-21,873176.22499989
2021-02-22,1012548.25399996
2021-02-23,1037165.31799991
2021-02-24,1046304.7479999
2021-02-25,1024358.4819998699
2021-02-26,1004593.81499992
2021-02-27,913391.5209999
2021-02-28,832265.89099995
2021-03-01,972748.4349999
2021-03-02,1019890.46699994
2021-03-03,1042136.60799993
2021-03-04,1051696.98999995
2021-03-05,1038510.06099989
2021-03-06,951153.0789999
2021-03-07,853997.78399992
2021-03-08,973916.99199988
2021-03-09,995836.47299989
2021-03-10,1000737.94099988
2021-03-11,1022574.71099991
2021-03-12,1040362.03899993
2021-03-13,962543.88999991
2021-03-14,889243.46599988
2021-03-15,1022554.88299989
2021-03-16,1046789.8799999399
2021-03-17,1048876.0589999
2021-03-18,1041142.70299992
2021-03-19,1031339.80199994
2021-03-20,961750.85399995
2021-03-21,897992.61899991
2021-03-22,1043250.25899991
2021-03-23,1065604.30999995
2021-03-24,1074642.31699993
2021-03-25,1074467.12799993
2021-03-26,1070002.74199994
2021-03-27,1003512.33799989
2021-03-28,928878.99699992
2021-03-29,1052907.0139999301
2021-03-30,1045056.39399993
2021-03-31,1008407.35999994
2021-04-01,964994.09699991
2021-04-02,870758.20799987
2021-04-03,876889.92899994
2021-04-04,834753.13099996
2021-04-05,968062.07899993
2021-04-06,981285.44299992
2021-04-07,970609.47999993
2021-04-08,965085.99799992
2021-04-09,974742.07399992
2021-04-10,912844.47499988
2021-04-11,839172.03299995
2021-04-12,984490.50599989
2021-04-13,987801.2829998999
2021-04-14,969679.54499994
2021-04-15,972846.6909999
2021-04-16,977571.9959999099
2021-04-17,906577.4109999
2021-04-18,831081.66399992
2021-04-19,941387.6509999
2021-04-20,939502.61399991
2021-04-21,886168.23899991
2021-04-22,927412.21099991
2021-04-23,928296.85799993
2021-04-24,882421.04999988
2021-04-25,816929.6209999099
2021-04-26,951876.27599988
2021-04-27,967028.87199991
2021-04-28,964546.29299991
2021-04-29,950294.26099994
2021-04-30,936583.23099989
2021-05-01,827924.85599991
2021-05-02,788367.99499989
2021-05-03,919674.89699994
2021-05-04,953204.14099994
2021-05-05,967834.5189999
2021-05-06,976738.67499984
2021-05-07,955734.8129999
2021-05-08,876483.25799989
2021-05-09,783889.60999993
2021-05-10,922037.93899994
2021-05-11,944817.2249999
2021-05-12,956688.85399993
2021-05-13,943367.42199992
2021-05-14,943868.00399996
2021-05-15,885059.90099992
2021-05-16,808010.59499989
2021-05-17,932053.7329999399
2021-05-18,948689.18299992
2021-05-19,947940.0469999
2021-05-20,951731.89599991
2021-05-21,968389.6269999
2021-05-22,905723.08499995
2021-05-23,832216.55399995
2021-05-24,924711.92999993
2021-05-25,929418.3809999101
2021-05-26,944590.89499994
2021-05-27,963252.35699994
2021-05-28,975579.78599992
2021-05-29,930434.97599989
2021-05-30,841162.03599993
2021-05-31,938363.09999995
2021-06-01,939644.18499993
2021-06-02,946908.84599986
2021-06-03,900950.93699989
2021-06-04,923135.32999993
2021-06-05,871972.81299995
2021-06-06,813487.96099989
2021-06-07,935892.74099994
2021-06-08,957401.1109999
2021-06-09,964793.62899988
2021-06-10,968656.63499995
2021-06-11,972639.05699988
2021-06-12,880875.71499993
2021-06-13,785882.54599995
2021-06-14,900945.6489999
2021-06-15,919618.23299992
2021-06-16,921408.7769999
2021-06-17,919812.01299991
2021-06-18,917777.61499991
2021-06-19,862044.25599995
2021-06-20,791755.38999993
2021-06-21,904064.0669999
2021-06-22,930891.5269999
2021-06-23,932851.8139999
2021-06-24,925582.37399991
2021-06-25,933204.73599986
2021-06-26,873781.49699994
2021-06-27,799254.54399994
2021-06-28,899449.95199991
2021-06-29,898032.51399994
2021-06-30,876534.0369999299
2021-07-01,874096.80699999
2021-07-02,888790.38299994
2021-07-03,830548.22599993
2021-07-04,767154.3349998901
2021-07-05,876970.18199991
2021-07-06,898971.7649999299
2021-07-07,904884.95199992
2021-07-08,905575.43799992
2021-07-09,872169.66099994
2021-07-10,834945.69399995
2021-07-11,771739.57799993
2021-07-12,889222.27999992
2021-07-13,919053.96399988
2021-07-14,927492.17899996
2021-07-15,935605.18099989
2021-07-16,939851.53299992
2021-07-17,877193.57499991
2021-07-18,792045.6419999
2021-07-19,877198.2629999
2021-07-20,882276.32599992
2021-07-21,890048.59799992
2021-07-22,905788.10399988
2021-07-23,909415.41299998
2021-07-24,848978.71599989
2021-07-25,776159.23699994
2021-07-26,898725.65299994
2021-07-27,932663.16699994
2021-07-28,924611.84799993
2021-07-29,888282.03799991
2021-07-30,879993.48599993
2021-07-31,827456.45799992
2021-08-01,765126.91199989
2021-08-02,871078.8779999099
2021-08-03,901383.91799994
2021-08-04,906965.88599992
2021-08-05,911202.75899992
2021-08-06,914726.90199992
2021-08-07,856774.5869998899
2021-08-08,774989.94799991
2021-08-09,900758.05399991
2021-08-10,936292.75799992
2021-08-11,935641.66399994
2021-08-12,930961.71199993
2021-08-13,930228.76599992
2021-08-14,865900.3839998799
2021-08-15,795523.90999996
2021-08-16,921597.1749999099
2021-08-17,950937.57499993
2021-08-18,971044.97099997
2021-08-19,969681.82499991
2021-08-20,974707.5639999
2021-08-21,904833.67999992
2021-08-22,829485.40799994
2021-08-23,972487.18299988
2021-08-24,1010873.28399987
2021-08-25,1023471.8819999
2021-08-26,1028070.1869999199
2021-08-27,987432.57099991
2021-08-28,909023.68099996
2021-08-29,825589.50599995
2021-08-30,934831.05299991
2021-08-31,947598.03299991
2021-09-01,945837.84399993
2021-09-02,956546.9609999
2021-09-03,977466.97099995
2021-09-04,905487.18899993
2021-09-05,821893.40199994
2021-09-06,911825.38999994
2021-09-07,911097.61199989
2021-09-08,1022327.97299993
